epoch,loss,accuracy,learning_rate,test_loss,test_accuracy
60,1.5611362596988716,0.304,0.001,1.5604380203774584,0.316
61,1.5593565385346193,0.304,0.001,1.558630851444355,0.314
62,1.557545391673767,0.304,0.001,1.5567914349865541,0.312
63,1.5557032229180068,0.304,0.001,1.5549203141357069,0.312
64,1.5538303511537888,0.304,0.001,1.553017916853195,0.312
65,1.5519273724519416,0.304,0.001,1.5510848264487107,0.31
66,1.5499947461222676,0.302,0.001,1.5491215171464523,0.31
67,1.5480334674655636,0.302,0.001,1.54712889803814,0.31
68,1.546043832322914,0.302,0.001,1.5451074709596861,0.308
69,1.5440266185986136,0.3,0.001,1.5430576563425473,0.308
70,1.5419825762702777,0.3,0.001,1.5409803260802106,0.306
71,1.5399122686368627,0.3,0.001,1.5388767020494059,0.306
72,1.537816357902758,0.3,0.001,1.5367471491986502,0.304
73,1.5356956670509474,0.3,0.001,1.5345922294982188,0.304
74,1.533551029591572,0.3,0.001,1.532412570600532,0.304
75,1.5313832702070298,0.3,0.001,1.530209180333099,0.304
76,1.5291931124097293,0.3,0.001,1.5279827719203007,0.304
77,1.5269814594287916,0.3,0.001,1.5257340930360763,0.304
78,1.5247494043639291,0.3,0.001,1.5234640001468784,0.304
79,1.5224975948575241,0.3,0.001,1.5211732656434096,0.304
80,1.5202269875195802,0.3,0.001,1.5188628911295554,0.306
81,1.517938392061764,0.3,0.001,1.5165336376274576,0.306
82,1.5156324736554885,0.3,0.001,1.514186056110697,0.304
83,1.5133102190022134,0.3,0.001,1.5118213175969994,0.304
84,1.510972492129536,0.298,0.001,1.509440480431131,0.306
85,1.5086200409136554,0.298,0.001,1.5070447590657936,0.306
86,1.5062543804331634,0.298,0.001,1.5046349229900755,0.306
87,1.5038763896076817,0.298,0.001,1.50221174074036,0.308
88,1.501486700148717,0.298,0.001,1.4997761728520245,0.308
89,1.4990861089636516,0.3,0.001,1.4973291428446016,0.308
90,1.4966751944254517,0.3,0.001,1.494871597732646,0.308
91,1.4942550223609057,0.3,0.001,1.4924045026354638,0.308
92,1.491826795399294,0.302,0.001,1.489928741914697,0.308
93,1.4893914979096958,0.302,0.001,1.4874453576893225,0.308
94,1.4869501814385746,0.302,0.001,1.4849554890862102,0.308
95,1.4845036940703273,0.302,0.001,1.4824597655417309,0.308
96,1.482052712728756,0.3,0.001,1.4799590670867564,0.308
97,1.4795982166804773,0.3,0.001,1.4774544017533535,0.308
98,1.4771411039754057,0.3,0.001,1.474946808574558,0.304
99,1.474682361448832,0.3,0.001,1.4724371154305596,0.302
100,1.4722228285241845,0.3,0.001,1.4699261125526208,0.302
101,1.4697632150146214,0.3,0.001,1.4674146765527492,0.302
102,1.4673046542071246,0.3,0.001,1.4649038170168305,0.302
103,1.4648481136479532,0.3,0.001,1.4623944274552585,0.302
104,1.4623941043783917,0.302,0.001,1.4598871946080496,0.302
105,1.4599436195260769,0.302,0.001,1.4573830112864532,0.302
106,1.4574974468195023,0.302,0.001,1.4548827082807954,0.302
107,1.4550564520009666,0.302,0.001,1.4523871128511376,0.302
108,1.452621636385449,0.302,0.001,1.4498972296296262,0.3
109,1.4501936844645287,0.302,0.001,1.4474136842523329,0.3
110,1.4477734951677403,0.302,0.001,1.4449373159211378,0.3
111,1.4453617680571014,0.304,0.001,1.4424690170417722,0.3
112,1.4429590850531604,0.304,0.001,1.4400094905395016,0.3
113,1.4405660591444904,0.304,0.001,1.4375592502199004,0.3
114,1.4381833408302165,0.304,0.001,1.4351192805916424,0.3
115,1.435811564400852,0.302,0.001,1.4326902549813656,0.296
116,1.4334516160057438,0.302,0.001,1.4302727401898816,0.296
117,1.431104039654841,0.302,0.001,1.4278676796406546,0.296
118,1.4287695545375323,0.3,0.001,1.4254756143691112,0.296
119,1.4264487328399995,0.298,0.001,1.4230967919330415,0.296
120,1.4241420373866611,0.298,0.001,1.42073202576511,0.296
121,1.4218501001955004,0.298,0.001,1.4183816072365174,0.296
122,1.4195738038226273,0.298,0.001,1.4160461620297338,0.296
123,1.4173130200031407,0.298,0.001,1.4137264037374164,0.296
124,1.4150683428622506,0.298,0.001,1.4114230019180558,0.298
125,1.412840404306827,0.298,0.001,1.4091363163851154,0.298
126,1.4106297115160626,0.296,0.001,1.4068668465386251,0.298
127,1.40843689632628,0.296,0.001,1.404615028729382,0.302
128,1.40626213813947,0.296,0.001,1.4023810826786578,0.302
129,1.4041058010792093,0.296,0.001,1.4001654355054372,0.302
130,1.4019682294410465,0.296,0.001,1.3979684504385645,0.302
131,1.3998497989447007,0.296,0.001,1.3957905495118466,0.302
132,1.3977508249608033,0.296,0.001,1.393632147045964,0.302
133,1.395671678566098,0.296,0.001,1.3914935429138509,0.302
134,1.3936125548300815,0.296,0.001,1.3893749692077189,0.302
135,1.3915738000709985,0.296,0.001,1.3872767697360207,0.302
136,1.3895556816838806,0.296,0.001,1.3851993036579076,0.302
137,1.3875582914493936,0.296,0.001,1.383142851962813,0.302
138,1.3855819404302208,0.3,0.001,1.3811076365904327,0.302
139,1.3836268229334996,0.3,0.001,1.379093862161721,0.302
140,1.3816929726741276,0.302,0.001,1.3771015652738134,0.302
141,1.3797804977019799,0.302,0.001,1.3751308695026752,0.306
142,1.3778896029221135,0.302,0.001,1.373181730598265,0.304
143,1.3760201847226665,0.302,0.001,1.3712543925130665,0.304
144,1.374172486488785,0.304,0.001,1.369348904775829,0.304
145,1.37234660262029,0.304,0.001,1.3674653277835394,0.304
146,1.3705424682045457,0.304,0.001,1.3656037983993754,0.304
147,1.3687600077364563,0.304,0.001,1.3637643841651395,0.304
148,1.3669993144605455,0.306,0.001,1.3619470919321315,0.304
149,1.3652605435961462,0.306,0.001,1.3601518958196215,0.306
150,1.3635435858769562,0.306,0.001,1.3583787029673993,0.306
151,1.361848436616253,0.306,0.001,1.3566277103426572,0.306
152,1.3601750054687742,0.306,0.001,1.3548988173052814,0.306
153,1.3585232486149796,0.304,0.001,1.3531918744170681,0.308
154,1.356893080733348,0.304,0.001,1.3515068299721205,0.308
155,1.3552843981726392,0.304,0.001,1.349843762517937,0.31
156,1.3536971364151533,0.304,0.001,1.348202598726012,0.31
157,1.352130998802048,0.306,0.001,1.3465832660061943,0.31
158,1.350585934649552,0.306,0.001,1.3449856394837705,0.31
159,1.349061861366438,0.304,0.001,1.3434096222912664,0.31
160,1.3475586998637752,0.304,0.001,1.3418550502176263,0.308
161,1.3460762928164944,0.304,0.001,1.3403218796350505,0.308
162,1.3446144291097701,0.304,0.001,1.3388099709806807,0.308
163,1.3431729217736832,0.306,0.001,1.337319005350552,0.308
164,1.3417517041173894,0.306,0.001,1.3358489203074184,0.31
165,1.3403505419077903,0.306,0.001,1.3343997370106908,0.308
166,1.3389692190621185,0.306,0.001,1.332971246656626,0.308
167,1.3376076004655302,0.306,0.001,1.3315631776005152,0.308
168,1.3362655251228381,0.306,0.001,1.3301754363170657,0.308
169,1.3349426874138755,0.306,0.001,1.3288078529476461,0.308
170,1.3336389021293509,0.306,0.001,1.3274601484369135,0.31
171,1.332353973263335,0.306,0.001,1.3261321063246216,0.312
172,1.3310876880710627,0.304,0.001,1.324823768638762,0.312
173,1.3298399261717146,0.304,0.001,1.3235349441649555,0.312
174,1.3286103907314748,0.304,0.001,1.3222650338686162,0.312
175,1.327399031069916,0.306,0.001,1.3210139666068648,0.312
176,1.32620561912338,0.306,0.001,1.3197815883802941,0.316
177,1.3250298409852166,0.306,0.001,1.3185679182747774,0.316
178,1.3238713926711996,0.304,0.001,1.3173726752153374,0.316
179,1.3227301709975647,0.306,0.001,1.3161954398605402,0.318
180,1.3216058439362237,0.304,0.001,1.315036002609253,0.318
181,1.3204982380158543,0.306,0.001,1.3138943368927263,0.318
182,1.319407211998233,0.306,0.001,1.312770218451645,0.316
183,1.3183325172450482,0.306,0.001,1.311663561800526,0.318
184,1.3172738798142682,0.306,0.001,1.3105739044918687,0.318
185,1.3162309787655189,0.308,0.001,1.3095010519880113,0.318
186,1.315203616551615,0.308,0.001,1.3084448069700456,0.318
187,1.3141916669665048,0.308,0.001,1.3074050092803686,0.318
188,1.3131948978057615,0.308,0.001,1.3063815859530699,0.318
189,1.312212971933605,0.304,0.001,1.3053740260627402,0.318
190,1.3112455227381528,0.304,0.001,1.3043820833452238,0.318
191,1.3102923570637612,0.306,0.001,1.3034053947788178,0.318
192,1.3093533252727674,0.304,0.001,1.3024437184424131,0.318
193,1.3084282920404648,0.304,0.001,1.3014968800169349,0.318
194,1.307516769893872,0.304,0.001,1.3005646000280753,0.318
195,1.306618536223082,0.304,0.001,1.2996466683929586,0.318
196,1.3057333992169158,0.304,0.001,1.2987427897673647,0.318
197,1.3048613270595975,0.304,0.001,1.2978528597299175,0.32
198,1.3040019237390734,0.306,0.001,1.2969766618470926,0.318
199,1.3031550168991233,0.306,0.001,1.2961137784726247,0.324
200,1.3023204516922122,0.304,0.001,1.2952639719741748,0.324
201,1.3014979195935332,0.308,0.001,1.294426932925293,0.324
202,1.3006873387243756,0.308,0.001,1.2936025624981027,0.324
203,1.2998885434743714,0.308,0.001,1.2927907233701672,0.322
204,1.2991015249654219,0.306,0.001,1.2919909985781297,0.322
205,1.298325447294565,0.306,0.001,1.2912036956014261,0.322
206,1.2975602098254635,0.304,0.001,1.2904281908089612,0.322
207,1.296805443143494,0.302,0.001,1.2896642018064068,0.322
208,1.2960610232240657,0.302,0.001,1.2889112732658088,0.32
209,1.295326810935806,0.302,0.001,1.288169138101618,0.32
210,1.2946026665562118,0.302,0.001,1.2874378312761217,0.32
211,1.2938885958382196,0.304,0.001,1.2867172161191616,0.32
212,1.2931842082592944,0.304,0.001,1.2860071687575307,0.32
213,1.292489464846678,0.304,0.001,1.2853074035185494,0.322
214,1.291804672188214,0.304,0.001,1.2846176843972168,0.322
215,1.2911291404946201,0.304,0.001,1.283937662326959,0.322
216,1.290462455675371,0.304,0.001,1.2832672448093976,0.322
217,1.2898047103485397,0.304,0.001,1.2826060574218099,0.32
218,1.28915540559832,0.304,0.001,1.2819540422390794,0.32
219,1.2885143251807556,0.302,0.001,1.2813109344818185,0.32
220,1.28788147379284,0.302,0.001,1.280676261036964,0.318
221,1.2872566346677659,0.302,0.001,1.280050017949706,0.318
222,1.286639979556032,0.302,0.001,1.279432208696736,0.318
223,1.2860315461242073,0.304,0.001,1.2788226469503015,0.318
224,1.2854311670235061,0.306,0.001,1.27822113093301,0.318
225,1.2848388101698618,0.306,0.001,1.2776273109514031,0.318
226,1.2842543853504076,0.306,0.001,1.2770412004270282,0.318
227,1.2836775638055073,0.306,0.001,1.2764626829120729,0.318
228,1.2831081288624357,0.306,0.001,1.2758916918343985,0.318
229,1.282546233574387,0.306,0.001,1.2753277446745512,0.318
230,1.2819916286646278,0.306,0.001,1.2747705929910236,0.318
231,1.2814441973913033,0.306,0.001,1.274220295288438,0.318
232,1.2809035956870722,0.306,0.001,1.2736765711080655,0.318
233,1.2803693852169649,0.306,0.001,1.2731392194721107,0.318
234,1.279841320562256,0.308,0.001,1.2726081676274565,0.318
235,1.2793194260547525,0.308,0.001,1.2720834494069464,0.318
236,1.2788040113791475,0.308,0.001,1.271565086906751,0.318
237,1.2782946928763745,0.308,0.001,1.2710528037275994,0.318
238,1.2777912895512615,0.308,0.001,1.270546049971166,0.318
239,1.2772938566874783,0.308,0.001,1.2700448802929731,0.318
240,1.2768023667080715,0.308,0.001,1.2695490508053249,0.318
241,1.276316224162882,0.308,0.001,1.269057711731169,0.318
242,1.2758351412360547,0.308,0.001,1.2685718752469464,0.318
243,1.2753597142434348,0.308,0.001,1.268091431727577,0.318
244,1.274889942009204,0.308,0.001,1.2676161233897107,0.318
245,1.2744257432609465,0.308,0.001,1.267145829460823,0.318
246,1.2739668787000076,0.308,0.001,1.266680436392516,0.318
247,1.2735125938223568,0.308,0.001,1.2662199021622256,0.318
248,1.2730625817849102,0.308,0.001,1.2657640576460303,0.318
249,1.2726167693929265,0.308,0.001,1.2653126010057325,0.318
250,1.2721750945791264,0.308,0.001,1.2648656791231527,0.318
251,1.271737643676707,0.308,0.001,1.2644236239566802,0.318
252,1.2713044646425027,0.308,0.001,1.2639860505146747,0.318
253,1.2708749877134007,0.308,0.001,1.2635524080861427,0.318
254,1.2704491985635722,0.308,0.001,1.2631226306512782,0.318
255,1.2700274459246739,0.308,0.001,1.2626971408450787,0.318
256,1.2696099402433787,0.308,0.001,1.262275783561223,0.316
257,1.269196132367989,0.308,0.001,1.2618586034436412,0.316
258,1.268785806937919,0.31,0.001,1.2614453857808188,0.316
259,1.2683787917188682,0.31,0.001,1.2610359397911495,0.316
260,1.2679750198838011,0.31,0.001,1.2606296466368352,0.316
261,1.2675743898872416,0.31,0.001,1.260226924128842,0.316
262,1.2671769741671264,0.308,0.001,1.2598275032364503,0.316
263,1.2667828402583872,0.308,0.001,1.2594315618428689,0.316
264,1.2663919144005293,0.308,0.001,1.2590388934375991,0.316
265,1.2660038304642465,0.308,0.001,1.2586493564495314,0.316
266,1.265618217958144,0.308,0.001,1.2582628764268697,0.316
267,1.2652354156128287,0.308,0.001,1.2578792634362068,0.316
268,1.2648559119168803,0.308,0.001,1.2574987802410744,0.316
269,1.2644792206632771,0.308,0.001,1.2571214424607815,0.316
270,1.264105609845517,0.308,0.001,1.2567471818677178,0.316
271,1.2637349247979859,0.308,0.001,1.2563761931646527,0.316
272,1.2633666185297079,0.308,0.001,1.2560082067186928,0.32
273,1.2630010201998951,0.308,0.001,1.2556430824763631,0.32
274,1.2626383781449677,0.308,0.001,1.2552811320771735,0.32
275,1.2622781721438117,0.308,0.001,1.2549217053105721,0.322
276,1.2619203429029449,0.306,0.001,1.2545648019976896,0.322
277,1.2615650761630754,0.306,0.001,1.2542104400931484,0.322
278,1.261212014826276,0.306,0.001,1.2538583961497145,0.322
279,1.2608612089236941,0.308,0.001,1.2535089798598036,0.32
280,1.2605125717642762,0.308,0.001,1.2531618987734587,0.32
281,1.260166333885239,0.308,0.001,1.2528174703883077,0.32
282,1.259822411110249,0.308,0.001,1.2524754543865615,0.32
283,1.259480689146107,0.308,0.001,1.252135826512083,0.32
284,1.2591409223670034,0.308,0.001,1.251798569561805,0.32
285,1.2588033191787924,0.308,0.001,1.2514636239069814,0.32
286,1.2584682473775919,0.308,0.001,1.251131284182352,0.318
287,1.2581355109368697,0.308,0.001,1.2508015189918777,0.318
288,1.2578041509918803,0.308,0.001,1.2504744057752064,0.318
289,1.2574749991812553,0.308,0.001,1.2501504022152952,0.318
290,1.257147957368105,0.308,0.001,1.2498285806402119,0.318
291,1.2568229280118102,0.306,0.001,1.2495091672950223,0.318
292,1.2565003367821286,0.306,0.001,1.249191768230668,0.318
293,1.2561796363250406,0.304,0.001,1.2488764860382762,0.318
294,1.2558611139668252,0.304,0.001,1.2485635085290805,0.316
295,1.2555445021666032,0.304,0.001,1.2482524140430564,0.316
296,1.255229565289837,0.304,0.001,1.2479429608097314,0.316
297,1.2549166910080773,0.304,0.001,1.2476353653460417,0.316
298,1.254605921691634,0.304,0.001,1.2473300886576357,0.316
299,1.25429836791675,0.302,0.001,1.2470268460895055,0.316
300,1.253992686581242,0.302,0.001,1.2467254153097513,0.314
301,1.2536890371320424,0.302,0.001,1.2464262022734902,0.314
302,1.2533880145943814,0.304,0.001,1.246128661509787,0.314
303,1.253089142648194,0.304,0.001,1.245832954183272,0.314
304,1.2527920471744798,0.304,0.001,1.2455388909133926,0.314
305,1.252496640494683,0.304,0.001,1.2452468152025085,0.314
306,1.2522034022446749,0.304,0.001,1.244955728882078,0.314
307,1.251911712320936,0.304,0.001,1.2446660319651732,0.312
308,1.2516218449028156,0.304,0.001,1.2443781570812031,0.312
309,1.2513338934376463,0.306,0.001,1.2440926348578314,0.312
310,1.2510483496396712,0.306,0.001,1.243808791891647,0.312
311,1.2507647892911966,0.306,0.001,1.2435261448242445,0.312
312,1.2504832087945643,0.306,0.001,1.2432451860123597,0.312
313,1.2502037686908571,0.306,0.001,1.2429660500562085,0.314
314,1.2499258696451427,0.306,0.001,1.2426883205857544,0.314
315,1.2496495013885789,0.306,0.001,1.2424121919058853,0.314
316,1.2493748277811614,0.306,0.001,1.242137569337064,0.314
317,1.24910188387641,0.306,0.001,1.2418646009453185,0.314
318,1.2488306134825682,0.306,0.001,1.2415932343726785,0.314
319,1.2485611531138645,0.306,0.001,1.2413232811406807,0.312
320,1.2482933689530655,0.304,0.001,1.2410552021655687,0.312
321,1.2480274781315612,0.304,0.001,1.2407887665202784,0.312
322,1.2477631978432115,0.304,0.001,1.2405237086486394,0.312
323,1.2475004729045318,0.304,0.001,1.2402597460948372,0.312
324,1.2472398051821842,0.304,0.001,1.2399973222644707,0.312
325,1.2469809476947085,0.306,0.001,1.239735964046284,0.312
326,1.2467238520965547,0.306,0.001,1.2394756206169373,0.312
327,1.246468163020684,0.306,0.001,1.239216527362279,0.312
328,1.2462138598894934,0.306,0.001,1.2389586147697835,0.312
329,1.2459609712255295,0.306,0.001,1.2387021716597422,0.312
330,1.245709382152041,0.304,0.001,1.2384473662492796,0.312
331,1.2454592908998074,0.306,0.001,1.2381942304575004,0.312
332,1.2452110279174229,0.306,0.001,1.2379427169808288,0.312
333,1.2449646900469864,0.306,0.001,1.237692976844572,0.31
334,1.2447199710666184,0.306,0.001,1.237444749379338,0.308
335,1.244476667135528,0.306,0.001,1.2371976101229964,0.308
336,1.244234809478826,0.306,0.001,1.236951658216073,0.308
337,1.2439947137835137,0.306,0.001,1.236707060363271,0.308
338,1.2437560518926807,0.306,0.001,1.2364637366801619,0.308
339,1.2435186614777467,0.306,0.001,1.2362218111130796,0.306
340,1.243282864292086,0.306,0.001,1.2359810675883005,0.306
341,1.2430484776459942,0.306,0.001,1.2357416194254311,0.306
342,1.2428153992225037,0.306,0.001,1.2355033777708362,0.306
343,1.2425835244535106,0.306,0.001,1.2352663367555092,0.306
344,1.2423528306338378,0.306,0.001,1.2350305168359108,0.306
345,1.2421235225546199,0.306,0.001,1.2347961681730526,0.306
346,1.2418954739952395,0.308,0.001,1.234563122334757,0.304
347,1.2416688023701972,0.308,0.001,1.2343310137837047,0.304
348,1.2414434557619174,0.308,0.001,1.2340997952014148,0.304
349,1.241219494572329,0.308,0.001,1.2338698084863164,0.304
350,1.2409971323605269,0.308,0.001,1.2336408785294208,0.304
351,1.2407760810122939,0.308,0.001,1.2334130617080086,0.304
352,1.2405562161216046,0.308,0.001,1.233186363351326,0.304
353,1.2403375062029471,0.308,0.001,1.2329607374571443,0.304
354,1.2401200598665596,0.308,0.001,1.232735791034836,0.304
355,1.2399038882657618,0.308,0.001,1.2325118512721331,0.304
356,1.239688919696104,0.306,0.001,1.2322891941513954,0.304
357,1.2394751119344873,0.306,0.001,1.232067648179055,0.304
358,1.239262377782893,0.306,0.001,1.2318470997054143,0.304
359,1.239050799561364,0.304,0.001,1.2316277310686776,0.304
360,1.2388404255640182,0.306,0.001,1.2314095806428136,0.304
361,1.238631191107739,0.306,0.001,1.2311926832832045,0.304
362,1.238423042477364,0.306,0.001,1.2309769540012085,0.304
363,1.238216059415102,0.306,0.001,1.230762451473531,0.304
364,1.238010076410075,0.306,0.001,1.2305492500221829,0.304
365,1.2378047661139322,0.306,0.001,1.2303371291658702,0.306
366,1.2376003031835676,0.308,0.001,1.23012587125254,0.306
367,1.2373965147703327,0.306,0.001,1.2299154015891964,0.306
368,1.2371935431541687,0.304,0.001,1.2297057477086855,0.306
369,1.2369913716202317,0.304,0.001,1.2294968917775668,0.306
370,1.2367900725011074,0.304,0.001,1.2292888331473444,0.306
371,1.2365897388900708,0.304,0.001,1.2290816739828763,0.308
372,1.236390339456954,0.304,0.001,1.2288753544483937,0.308
373,1.236191650010344,0.304,0.001,1.2286697156579094,0.308
374,1.2359938783926332,0.304,0.001,1.2284650010409197,0.308
375,1.235796878521071,0.304,0.001,1.2282610948581152,0.308
376,1.2356006911212805,0.304,0.001,1.2280579917980246,0.308
377,1.2354051914121922,0.304,0.001,1.2278554904526835,0.308
378,1.2352105682773815,0.304,0.001,1.2276536914723626,0.308
379,1.2350168013635823,0.304,0.001,1.227452836439636,0.308
380,1.2348238982332178,0.304,0.001,1.2272525767376554,0.308
381,1.2346322568314998,0.302,0.001,1.2270530712064636,0.308
382,1.234441661827669,0.304,0.001,1.2268544746032142,0.308
383,1.2342518502417654,0.304,0.001,1.2266568599448477,0.308
384,1.2340627303061482,0.304,0.001,1.2264600675004884,0.308
385,1.2338743412007143,0.304,0.001,1.2262642319843844,0.308
386,1.2336867435425218,0.304,0.001,1.2260690561943721,0.308
387,1.2335000811124828,0.304,0.001,1.225874698876946,0.308
388,1.2333143186098827,0.304,0.001,1.225681286006256,0.308
389,1.233129598750431,0.304,0.001,1.2254887774455478,0.308
390,1.232945857962455,0.304,0.001,1.2252972150037424,0.308
391,1.2327628153859367,0.304,0.001,1.225106564328223,0.308
392,1.2325806276917037,0.304,0.001,1.22491686816338,0.308
393,1.2323992589029298,0.304,0.001,1.2247281463068682,0.308
394,1.2322186522193952,0.304,0.001,1.2245399556931016,0.308
395,1.2320388621480078,0.304,0.001,1.2243521499226673,0.308
396,1.231860077674976,0.304,0.001,1.2241652225719495,0.308
397,1.2316820826044357,0.302,0.001,1.2239792944497059,0.308
398,1.2315047603639488,0.302,0.001,1.2237940648554404,0.306
399,1.2313281531563596,0.302,0.001,1.2236097037417202,0.306
400,1.2311523257186767,0.302,0.001,1.2234258941359406,0.306
401,1.2309774491705636,0.302,0.001,1.2232425513455567,0.306
402,1.2308033050998988,0.302,0.001,1.2230598575959597,0.304
403,1.230629942609404,0.302,0.001,1.222877951986161,0.304
404,1.230457841535094,0.302,0.001,1.2226964655283883,0.304
405,1.230286372525029,0.302,0.001,1.2225155590064272,0.304
406,1.2301155784591626,0.302,0.001,1.222335382910576,0.304
407,1.2299455828205368,0.302,0.001,1.2221556732679513,0.304
408,1.2297762653887008,0.3,0.001,1.2219765716579503,0.302
409,1.229607536819828,0.3,0.001,1.2217979790993918,0.302
410,1.2294391812591934,0.3,0.001,1.2216200517923064,0.302
411,1.2292715422577056,0.3,0.001,1.2214430329344466,0.302
412,1.2291054278472864,0.3,0.001,1.2212667963911519,0.302
413,1.2289404011206546,0.3,0.001,1.2210914545965352,0.302
414,1.2287760589799848,0.3,0.001,1.2209168411128595,0.302
415,1.2286123098442234,0.3,0.001,1.2207429407211412,0.3
416,1.2284494307364437,0.3,0.001,1.2205698218430894,0.3
417,1.2282877751970709,0.3,0.001,1.2203973831789199,0.3
418,1.2281269224799332,0.3,0.001,1.220225654490346,0.3
419,1.2279667621655848,0.3,0.001,1.2200546237260546,0.3
420,1.2278072617208453,0.3,0.001,1.219884181561501,0.3
421,1.2276483070569748,0.3,0.001,1.2197142126341913,0.3
422,1.2274899769024024,0.3,0.001,1.2195447555500813,0.3
423,1.2273322772539266,0.3,0.001,1.2193759268405115,0.302
424,1.2271751546235719,0.3,0.001,1.21920777484778,0.302
425,1.2270185089570673,0.3,0.001,1.2190403878805411,0.302
426,1.2268624329662645,0.3,0.001,1.2188734754026882,0.302
427,1.226707094597559,0.3,0.001,1.2187069746162968,0.302
428,1.2265525991098383,0.302,0.001,1.218540895715704,0.302
429,1.226398913414608,0.302,0.001,1.218375458386776,0.302
430,1.2262457078646267,0.302,0.001,1.218210725657571,0.302
431,1.2260932067200243,0.302,0.001,1.218046605734641,0.302
432,1.225941596257773,0.302,0.001,1.2178831053288222,0.302
433,1.2257906425299743,0.304,0.001,1.2177203456726442,0.302
434,1.2256402951121783,0.304,0.001,1.2175583190498984,0.302
435,1.2254904472201333,0.304,0.001,1.217396927635851,0.302
436,1.2253411084222108,0.304,0.001,1.2172361338436133,0.302
437,1.2251924243935222,0.304,0.001,1.2170759008279584,0.302
438,1.225044597449197,0.304,0.001,1.2169163423706846,0.302
439,1.2248973422744982,0.304,0.001,1.2167572715738129,0.302
440,1.2247505981884912,0.304,0.001,1.21659833485824,0.302
